Date,SPY,IEF,SHY,LQD,VTI,IWN,GLD,BND,BNDX,VEU,VNQ,TIP,DBC,EFA,EEM,BIL,DLS,AGG,IWD,IWM,EFV,SCZ,HYG,MTUM,VLUE,QUAL,USMV,REM,RWX,VGK,EWJ,BWX,RWO,EMB,IYR,TLT,GSG
4/9/2020,1057.35,245.19,145.21,276.84,345.19,378.04,357.57,176.61,130.35,119.21,318.25,193.97,51.85,212.43,432.55,110.47,157.44,197.13,308.39,411.14,122.48,128.11,187.69,239.61,163.03,196.13,277.46,47.34,91.39,156.85,107.78,127.24,126.23,183.71,543.6,378.34,20.04
4/10/2020,1057.35,245.19,145.21,276.84,345.19,378.04,357.57,176.61,130.35,119.21,318.25,193.97,51.85,212.43,432.55,110.48,157.44,197.13,308.39,411.14,122.48,128.11,187.69,239.61,163.03,196.13,277.46,47.34,91.39,156.85,107.78,127.24,126.23,183.71,543.6,378.34,20.04
4/13/2020,1047.7,244.67,145.23,274.15,341.08,365.34,363.7,176.05,130.17,118.52,304.86,194.33,52.74,210.4,433.16,110.51,157.13,196.2,301.9,400.01,121.29,126.89,185,240.6,160.62,192.99,271.69,46.55,90.73,154.7,107.33,126.97,122.57,183.35,521.48,374.89,20.06
4/14/2020,1078.6,244.99,145.22,272.8,351.43,369.52,366.56,176.05,130.22,120.72,313.41,194.9,52.29,214.15,443.07,110.53,159.39,196.3,307.82,408.12,122.74,128.84,185.78,249.98,164.25,199.07,279.48,45.84,91.23,157.33,109.3,127.33,124.49,184.56,535.26,374.8,19.51
4/15/2020,1055.68,247.18,145.28,274.63,343.18,350.87,364.69,176.91,130.82,117.34,300.99,195.11,51.22,207.46,431.69,110.52,152.83,197.11,297.94,391.47,118.18,124.17,184.05,246.77,158.49,194.47,272.63,43.2,88.6,150.9,108.21,127.01,120.07,180.9,515,384.73,19.01
4/16/2020,1060.77,247.44,145.31,273.27,344.79,346.11,364.38,177.02,131.02,117.29,297.56,193.42,51.08,207.57,434.02,110.52,153.49,197.36,296.78,388.51,117.49,125.4,183.87,250.75,158.04,194.88,274.04,42.09,87.95,151.35,107.29,126.51,118.14,179.72,509.21,389.09,19.07
4/17/2020,1089.43,246.8,145.26,274.17,354.55,362.18,357.3,176.77,131.05,120.3,306.96,192.49,51.31,213.08,443.69,110.55,157.16,197.13,308.47,405.63,121.16,128.03,184.8,254.86,163.58,200.51,282.01,45.41,90.54,156.47,108.72,126.69,122.06,180.99,524.37,383.88,18.96
4/20/2020,1070.24,247.44,145.26,272.62,348.81,354.92,359.85,176.49,130.79,118.74,295.54,191.9,50.45,209.91,438.06,110.55,155,196.84,302.07,400.84,118.21,126.75,182.02,252.13,159.78,196.85,275.87,43.24,89.36,154.22,107.05,126.51,118.24,179.85,505.35,386.97,18.15
4/21/2020,1037.74,248.13,145.3,271.65,337.98,348.3,357.39,176.71,130.86,116.09,290.18,192.87,48.08,205.81,425.94,110.55,151.89,196.94,294.46,391.27,116,124.58,178.69,242.68,154.33,191.02,268.97,44.72,87,151.07,106.05,126.55,116.06,177.33,496.12,391.84,16.26
4/22/2020,1060.77,247.36,145.25,271.82,345.61,350.54,364.42,176.57,130.49,118.4,294.61,194.04,48.75,209.29,437.57,110.56,154.34,196.94,299.16,396.02,118.05,126.32,180.26,249.16,157.18,195.42,273.85,43.97,87.85,153.49,107.89,126,117.02,177.47,504.04,387.84,16.59
4/23/2020,1060.7,247.53,145.23,272.97,345.66,354.42,368.05,176.85,130.91,118.15,292.15,193.93,48.62,208.64,435.98,110.58,155.12,197.41,299.16,399.91,118.18,127.08,180.17,248.49,157.68,195.21,271.79,43.69,88.18,152.56,108.04,126.6,116.6,178.32,499.43,389.9,17.1
4/24/2020,1075.48,247.59,145.23,272.78,350.81,359.06,366.47,176.79,131.46,119.07,293.4,195.03,47.99,211.05,435.36,110.58,156.88,197.31,302.7,406.79,119.24,128.73,178.49,252.11,160,198.31,274.27,43.24,88.14,154.7,108.87,127.52,116.8,177.55,501.49,390.81,16.95
4/27/2020,1090.99,246.27,145.23,270.58,357.03,375.93,364.04,176.17,131.28,120.78,303.45,194.65,47.09,213.84,444.18,110.58,158.89,196.4,309.75,422.91,121.45,130.2,179.22,255.31,163.96,201.72,278.63,44.23,89.65,156.74,110.37,126.74,120.39,177.24,517.35,383.54,16.16
4/28/2020,1085.97,247.34,145.28,271.31,355.91,385.63,362.42,176.69,131.69,121.62,305.95,195.32,47.14,215.45,445.03,110.59,160.96,197.18,312.27,429.06,122.84,131.52,179.76,252.13,165.8,201.74,278.59,46.78,90.24,157.5,111.97,127.56,121.8,178.98,522.03,387.95,16.1
4/29/2020,1114.4,247.22,145.26,273.1,366,404.86,364.42,176.81,131.78,124.83,310.55,195.08,47.99,220.84,458,110.59,165.54,197.31,319.49,450.16,127.14,135.08,182.93,258.26,172.06,207.04,281.26,49.25,92.44,162.28,113.94,128.66,124.69,181.84,530.03,385.94,16.53
4/30/2020,1104.02,246.63,145.51,271.25,361.24,389.34,357.82,176.67,131.99,122.34,306.96,193.62,48.89,216.25,448.34,110.62,163.47,196.88,312.3,433.04,123.73,133.21,183.3,255.83,167.19,204.1,277.04,47.34,91.85,159.3,110.73,129.07,123.4,182.17,524.1,381.43,17.22
5/1/2020,1074.8,246.97,145.3,270.18,351.26,373.52,360.03,176.6,131.87,119.21,296.59,193.62,48.26,211.55,432.18,110.59,160.11,196.89,303.06,415.86,120.53,130.44,180.15,249.57,160.57,199.21,271.36,46.12,90.01,155.98,108.79,129.14,119.27,181.39,506.32,384.69,17.22
5/4/2020,1077.76,247.01,145.3,270.6,352.6,372.64,361.29,176.78,131.96,119.47,295.14,193.81,48.84,211.47,436.83,110.6,159.83,197.05,302.7,417.66,120.23,130.76,179.9,252.92,160.33,199.84,272.16,46.14,89.52,155.91,108.25,128.72,118.75,181.39,504.8,382.88,17.54
5/5/2020,1087.72,246.83,145.28,270.24,355.86,370.91,362.82,176.62,132.01,120,296.59,194.04,50.1,211.85,439.28,110.6,160.36,196.9,304.03,420.88,120.76,130.93,181.45,256.92,160.99,201.74,274.98,47.26,89.85,155.36,109.3,128.54,119.33,183.37,507.21,380.43,18.4
5/6/2020,1080.34,245.92,145.33,267.21,353.91,363.27,358.16,175.83,131.57,119.3,291.27,193.09,49.11,210.48,437.93,110.62,158.92,196.11,299.24,417.79,119.67,130.25,180.42,256.86,159.09,200.71,271.51,45.8,88.83,154.36,108.46,127.85,117.12,182.55,498.81,374.3,17.97
5/7/2020,1093.38,247.42,145.44,267.93,358.54,369.35,363.65,176.4,131.82,120.78,295.42,194.31,49.42,213.65,441.48,110.62,161.65,196.72,303.15,423.51,121.19,132.72,180.88,258.71,160.98,202.98,274.69,46.74,90.47,157.05,110.09,128.31,119.3,184.01,505.42,380.55,18.01
5/8/2020,1111.47,246.61,145.4,266.64,365.28,385.92,361.47,175.89,131.78,122.87,302.44,194.24,50.45,217.28,450.78,110.62,164.52,196.2,310.37,439.86,123.44,135.27,182.6,261.66,165.97,206.36,278.49,47.88,92.5,159.72,111.97,128.31,122.06,184.95,517.48,375.6,18.46
